candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0007,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0020,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0023,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0025,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0026,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0008,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn2__whole_output_cone__cand_0009,bitmanip_slice_low_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn__whole_output_cone__cand_0020,bitmanip_slice_low_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000109,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn__whole_output_cone__cand_0023,bitmanip_slice_low_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn__whole_output_cone__cand_0005,bitmanip_slice_low_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
bitmanip_slice_low_w2__resyn__whole_output_cone__cand_0011,bitmanip_slice_low_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_slice_low_w2__rewrite__whole_output_cone__cand_0020,bitmanip_slice_low_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000104,,semantic_formal_validation_v1
bitmanip_slice_low_w2__rewrite__whole_output_cone__cand_0023,bitmanip_slice_low_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_slice_low_w2__rewrite__whole_output_cone__cand_0005,bitmanip_slice_low_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_slice_low_w2__rewrite__whole_output_cone__cand_0011,bitmanip_slice_low_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0002,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000074,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0003,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000057,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0004,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0005,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0006,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0007,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0020,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0023,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000056,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0025,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0026,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0008,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__balance__whole_output_cone__cand_0009,bitmanip_slice_low_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0002,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000071,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0003,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0004,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0005,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000056,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0006,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0007,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0020,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0023,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0025,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0026,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0008,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__compress2rs__whole_output_cone__cand_0009,bitmanip_slice_low_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0002,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000069,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0003,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0004,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0005,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0006,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0007,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0020,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0023,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0025,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0026,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0008,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__dc2__whole_output_cone__cand_0009,bitmanip_slice_low_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0001,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000142,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0002,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000124,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0024,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0025,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0003,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000125,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0004,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0008,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000123,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0009,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000135,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0010,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000131,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__ground_truth_region__cand_0014,bitmanip_slice_low_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000133,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0001,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000141,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0002,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000123,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0024,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0025,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000127,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0003,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000125,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0004,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000125,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0008,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000127,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0009,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000131,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0010,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000127,,semantic_formal_validation_v1
bitmanip_slice_low_w3__identity__whole_output_cone__cand_0014,bitmanip_slice_low_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000125,,semantic_formal_validation_v1
bitmanip_slice_low_w3__refactor__whole_output_cone__cand_0002,bitmanip_slice_low_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000069,,semantic_formal_validation_v1
bitmanip_slice_low_w3__refactor__whole_output_cone__cand_0003,bitmanip_slice_low_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000056,,semantic_formal_validation_v1
bitmanip_slice_low_w3__refactor__whole_output_cone__cand_0004,bitmanip_slice_low_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
bitmanip_slice_low_w3__refactor__whole_output_cone__cand_0005,bitmanip_slice_low_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
bitmanip_slice_low_w3__refactor__whole_output_cone__cand_0006,bitmanip_slice_low_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000055,,semantic_formal_validation_v1
