region_id,case_id,optimization,source_type,candidate_family,family_score,feature_contributions,rank,ground_truth_family,ground_truth_rank
arithmetic_reversed_sub_w4__identity__whole_output_cone,arithmetic_reversed_sub_w4,identity,whole_output_cone,boolean_bitwise,0.268750,"{""diagonal"":0.06875,""locality"":0.0,""regularity"":0.2}",7,arithmetic_add_sub,5
arithmetic_reversed_sub_w4__identity__whole_output_cone,arithmetic_reversed_sub_w4,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,5
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__balance__whole_output_cone,arithmetic_shifted_add_w2,balance,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__compress2rs__whole_output_cone,arithmetic_shifted_add_w2,compress2rs,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__dc2__whole_output_cone,arithmetic_shifted_add_w2,dc2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,arithmetic_multiply,0.875000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.15,""multiplier_geometry"":0.26249999999999996}",1,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,control_mux,0.650000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",2,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,arithmetic_affine_or_mac,0.578125,"{""broad_dependency"":0.25,""carry_progression"":0.078125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,arithmetic_add_sub,0.506875,"{""carry_progression"":0.140625,""lower_triangularity"":0.15625,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",4,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",5,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",6,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",7,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__ground_truth_region,arithmetic_shifted_add_w2,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,arithmetic_multiply,0.875000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.15,""multiplier_geometry"":0.26249999999999996}",1,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,control_mux,0.650000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",2,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,arithmetic_affine_or_mac,0.578125,"{""broad_dependency"":0.25,""carry_progression"":0.078125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,arithmetic_add_sub,0.506875,"{""carry_progression"":0.140625,""lower_triangularity"":0.15625,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",4,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",5,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",6,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",7,arithmetic_add_sub,4
arithmetic_shifted_add_w2__identity__whole_output_cone,arithmetic_shifted_add_w2,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,4
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__refactor__whole_output_cone,arithmetic_shifted_add_w2,refactor,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resub__whole_output_cone,arithmetic_shifted_add_w2,resub,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn2__whole_output_cone,arithmetic_shifted_add_w2,resyn2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,arithmetic_affine_or_mac,0.603588,"{""broad_dependency"":0.140625,""carry_progression"":0.12962975,""moderate_bandwidth"":0.20833325,""multi_input"":0.125}",2,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,control_mux,0.550000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.1}",3,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,arithmetic_multiply,0.539583,"{""broad_dependency"":0.196875,""low_diagonal"":0.08333339999999999,""multi_output"":0.15,""multiplier_geometry"":0.109375}",4,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,bit_manipulation,0.500694,"{""diagonal_or_shift"":0.111111,""locality"":0.08333325,""regularity"":0.1,""sparse_or_permutation"":0.20625}",5,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,boolean_bitwise,0.427777,"{""diagonal"":0.24444420000000003,""locality"":0.08333325,""regularity"":0.1}",6,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,comparison,0.290625,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.140625,""single_output"":0.0}",7,arithmetic_add_sub,1
arithmetic_shifted_add_w2__resyn__whole_output_cone,arithmetic_shifted_add_w2,resyn,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_add_sub,1
arithmetic_shifted_add_w2__rewrite__whole_output_cone,arithmetic_shifted_add_w2,rewrite,whole_output_cone,arithmetic_add_sub,0.725278,"{""carry_progression"":0.23333354999999997,""lower_triangularity"":0.1944445,""moderate_density"":0.1975,""multi_output"":0.1}",1,arithmetic_add_sub,1
