region_id,case_id,benchmark,family,operator,optimization,source_type,spec_circuit_path,impl_circuit_path,region_nodes,boundary_inputs,boundary_outputs,observable_outputs,ground_truth_expression,ground_truth_input_buses,ground_truth_output_buses,ground_truth_signedness,ground_truth_width_semantics,formal_scope,context_mode,source_manifest,spec_fingerprint,impl_fingerprint,declared,circuit_available,region_available,structurally_valid,interface_extractable,eligible,attempted,status,skip_reason,schema_version
arithmetic_unsigned_add_w2__resub__ground_truth_region,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resub,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resub/arithmetic_unsigned_add_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""1b3a29eaa42c2bc1"",""gate_count"":22,""node_count"":26,""optimization_id"":""resub"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w2__resub__whole_output_cone,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resub,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resub/arithmetic_unsigned_add_w2.blif,"[""new_n11"",""new_n12"",""new_n13"",""new_n14"",""new_n15"",""new_n16"",""new_n17"",""new_n18"",""new_n19"",""new_n20"",""new_n21"",""new_n23"",""new_n24"",""new_n25"",""new_n26"",""new_n27"",""new_n28"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2""]","[""a_0"",""a_0"",""a_0"",""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""a_1"",""a_1"",""b_0"",""b_0"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1"",""b_1"",""b_1""]","[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""1b3a29eaa42c2bc1"",""gate_count"":22,""node_count"":26,""optimization_id"":""resub"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w2__resyn__ground_truth_region,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resyn,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn/arithmetic_unsigned_add_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""7f00605ae498d4a1"",""gate_count"":14,""node_count"":18,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w2__resyn__whole_output_cone,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resyn,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn/arithmetic_unsigned_add_w2.blif,"[""new_n11"",""new_n12"",""new_n13"",""new_n14"",""new_n15"",""new_n16"",""new_n18"",""new_n19"",""new_n20"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2""]","[""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1""]","[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""7f00605ae498d4a1"",""gate_count"":14,""node_count"":18,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w2__resyn2__ground_truth_region,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resyn2,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn2/arithmetic_unsigned_add_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""a088809bacf8b478"",""gate_count"":11,""node_count"":15,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w2__resyn2__whole_output_cone,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,resyn2,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/resyn2/arithmetic_unsigned_add_w2.blif,"[""new_n11"",""new_n12"",""new_n13"",""new_n14"",""new_n15"",""new_n17"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2""]","[""a_0"",""a_0"",""a_1"",""a_1"",""b_0"",""b_0"",""b_1"",""b_1""]","[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""a088809bacf8b478"",""gate_count"":11,""node_count"":15,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w2__rewrite__ground_truth_region,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,rewrite,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/rewrite/arithmetic_unsigned_add_w2.blif,[],[],[],"[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""033c092ec691787e"",""gate_count"":14,""node_count"":18,""optimization_id"":""rewrite"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w2__rewrite__whole_output_cone,arithmetic_unsigned_add_w2,arithmetic_unsigned_add_w2,arithmetic,unsigned_add,rewrite,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w2.blif,benchmarks/semantic_recovery/blif/variants/rewrite/arithmetic_unsigned_add_w2.blif,"[""new_n11"",""new_n12"",""new_n13"",""new_n14"",""new_n15"",""new_n16"",""new_n18"",""new_n19"",""new_n20"",""new_n8"",""new_n9"",""y_0"",""y_1"",""y_2""]","[""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1""]","[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":3}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""c1dc150048d07a1a"",""gate_count"":3,""node_count"":7,""optimization_id"":""identity"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}","{""benchmark_id"":""arithmetic_unsigned_add_w2"",""file_hash"":""033c092ec691787e"",""gate_count"":14,""node_count"":18,""optimization_id"":""rewrite"",""pi_interface_fingerprint"":""a758553d7c6a21a2"",""po_interface_fingerprint"":""7e581f1a5dd8d474""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w3__balance__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,balance,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w3__balance__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,balance,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_unsigned_add_w3__compress2rs__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,compress2rs,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w3__compress2rs__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,compress2rs,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_unsigned_add_w3__dc2__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,dc2,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w3__dc2__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,dc2,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_unsigned_add_w3__identity__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,identity,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""a_2"",""a_2"",""a_2"",""a_2"",""b_0"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1"",""b_2"",""b_2"",""b_2"",""b_2""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w3"",""file_hash"":""86c10cf4ad473282"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""ee72277f25b25d69"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""arithmetic_unsigned_add_w3"",""file_hash"":""86c10cf4ad473282"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""ee72277f25b25d69"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w3__identity__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,identity,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,benchmarks/semantic_recovery/blif/variants/identity/arithmetic_unsigned_add_w3.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""a_2"",""a_2"",""a_2"",""a_2"",""b_0"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1"",""b_2"",""b_2"",""b_2"",""b_2""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_unsigned_add_w3"",""file_hash"":""86c10cf4ad473282"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""ee72277f25b25d69"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""arithmetic_unsigned_add_w3"",""file_hash"":""86c10cf4ad473282"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""ee72277f25b25d69"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_unsigned_add_w3__refactor__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,refactor,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w3__refactor__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,refactor,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_unsigned_add_w3__resub__ground_truth_region,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,resub,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_unsigned_add_w3__resub__whole_output_cone,arithmetic_unsigned_add_w3,arithmetic_unsigned_add_w3,arithmetic,unsigned_add,resub,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_unsigned_add_w3.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
