candidate_id,region_id,simulation_filter_mode,sample_count,sample_matches,sample_mismatches,sample_match_rate,first_mismatch_pattern,mismatch_output_bits,simulation_runtime,simulation_status,simulation_evidence_level,schema_version
arithmetic_sub_w4__identity__ground_truth_region__cand_0031,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001456,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0032,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000844,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0033,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000850,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0034,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001466,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0035,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001466,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0036,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":30,""gate_output"":31,""pattern_id"":""p0015""}",30,0.010261,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__ground_truth_region__cand_0037,arithmetic_sub_w4__identity__ground_truth_region,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.001007,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0001,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001592,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0002,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":17,""difference"":17,""gate_output"":0,""pattern_id"":""p0001""}",17,0.001522,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0003,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001492,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0004,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001466,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0005,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":1,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0003""}",1,0.002684,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0006,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000838,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0007,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000880,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0008,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001498,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0009,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":2,""difference"":2,""gate_output"":0,""pattern_id"":""p0000""}",2,0.000845,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0010,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":30,""difference"":30,""gate_output"":0,""pattern_id"":""p0000""}",30,0.000841,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0011,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":30,""difference"":30,""gate_output"":0,""pattern_id"":""p0001""}",30,0.001457,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0012,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0000""}",3,0.000839,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0013,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":29,""difference"":29,""gate_output"":0,""pattern_id"":""p0000""}",29,0.000849,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0014,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":13,""difference"":13,""gate_output"":0,""pattern_id"":""p0001""}",13,0.001475,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0015,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000843,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0016,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000836,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0017,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":17,""difference"":17,""gate_output"":0,""pattern_id"":""p0001""}",17,0.001456,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0018,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001446,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0019,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":17,""difference"":17,""gate_output"":0,""pattern_id"":""p0001""}",17,0.001462,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0020,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001461,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0021,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001460,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0022,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":1,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0003""}",1,0.002690,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0023,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000840,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0024,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000841,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0025,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0001""}",31,0.001470,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0026,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":30,""difference"":30,""gate_output"":0,""pattern_id"":""p0001""}",30,0.001467,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0027,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":7,""difference"":7,""gate_output"":0,""pattern_id"":""p0001""}",7,0.001478,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0028,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0001""}",31,0.001478,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0029,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":1,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0003""}",1,0.002728,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0030,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001479,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0031,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001468,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0032,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000848,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0033,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000848,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0034,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001466,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0035,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.001462,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0036,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":30,""gate_output"":31,""pattern_id"":""p0015""}",30,0.010348,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_sub_w4__identity__whole_output_cone__cand_0037,arithmetic_sub_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.001047,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0001,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":3,""difference"":2,""gate_output"":1,""pattern_id"":""p0001""}",2,0.000150,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0002,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0003""}",3,0.000185,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0003,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":3,""difference"":2,""gate_output"":1,""pattern_id"":""p0001""}",2,0.000128,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0004,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":3,""difference"":2,""gate_output"":1,""pattern_id"":""p0001""}",2,0.000127,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0005,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0001""}",1,0.000126,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_truncated_multiply_w2__balance__whole_output_cone__cand_0006,arithmetic_truncated_multiply_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000095,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
