candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime
bitmanip_sign_extend_w2__resub__whole_output_cone__cand_0019,bitmanip_sign_extend_w2__resub__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,resub,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<4,signed>(a)","{{2{a[1]}}, a}",1,4,75.000000,true,0.000116
bitmanip_sign_extend_w2__resyn2__whole_output_cone__cand_0019,bitmanip_sign_extend_w2__resyn2__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,resyn2,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<4,signed>(a)","{{2{a[1]}}, a}",1,4,75.000000,true,0.000115
bitmanip_sign_extend_w2__resyn__whole_output_cone__cand_0023,bitmanip_sign_extend_w2__resyn__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<4,unsigned>(a)",(a & 4'd0),1,7,85.714286,true,0.000144
bitmanip_sign_extend_w2__resyn__whole_output_cone__cand_0005,bitmanip_sign_extend_w2__resyn__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd0,a)",(a * 4'd0),4,7,42.857143,false,0.000124
bitmanip_sign_extend_w2__rewrite__whole_output_cone__cand_0023,bitmanip_sign_extend_w2__rewrite__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<4,unsigned>(a)",(a & 4'd0),1,7,85.714286,true,0.000150
bitmanip_sign_extend_w2__rewrite__whole_output_cone__cand_0005,bitmanip_sign_extend_w2__rewrite__whole_output_cone,bitmanip_sign_extend_w2,bitmanip,sign_extend,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd0,a)",(a * 4'd0),4,7,42.857143,false,0.000122
bitmanip_sign_extend_w3__balance__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__balance__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,balance,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000212
bitmanip_sign_extend_w3__compress2rs__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__compress2rs__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,compress2rs,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000205
bitmanip_sign_extend_w3__dc2__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__dc2__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,dc2,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000202
bitmanip_sign_extend_w3__identity__ground_truth_region__cand_0018,bitmanip_sign_extend_w3__identity__ground_truth_region,bitmanip_sign_extend_w3,bitmanip,sign_extend,identity,ground_truth_region,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000317
bitmanip_sign_extend_w3__identity__whole_output_cone__cand_0018,bitmanip_sign_extend_w3__identity__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,identity,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000315
bitmanip_sign_extend_w3__refactor__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__refactor__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,refactor,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000200
bitmanip_sign_extend_w3__resub__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__resub__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,resub,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000195
bitmanip_sign_extend_w3__resyn2__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__resyn2__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,resyn2,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000196
bitmanip_sign_extend_w3__resyn__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__resyn__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,resyn,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000196
bitmanip_sign_extend_w3__rewrite__whole_output_cone__cand_0003,bitmanip_sign_extend_w3__rewrite__whole_output_cone,bitmanip_sign_extend_w3,bitmanip,sign_extend,rewrite,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<6,signed>(a)","{{3{a[2]}}, a}",1,6,83.333333,true,0.000196
bitmanip_sign_extend_w4__balance__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__balance__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,balance,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000408
bitmanip_sign_extend_w4__compress2rs__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__compress2rs__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,compress2rs,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000405
bitmanip_sign_extend_w4__dc2__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__dc2__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,dc2,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000406
bitmanip_sign_extend_w4__identity__ground_truth_region__cand_0018,bitmanip_sign_extend_w4__identity__ground_truth_region,bitmanip_sign_extend_w4,bitmanip,sign_extend,identity,ground_truth_region,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.001096
bitmanip_sign_extend_w4__identity__whole_output_cone__cand_0018,bitmanip_sign_extend_w4__identity__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,identity,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.001083
bitmanip_sign_extend_w4__refactor__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__refactor__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,refactor,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000408
bitmanip_sign_extend_w4__resub__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__resub__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,resub,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000405
bitmanip_sign_extend_w4__resyn2__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__resyn2__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,resyn2,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000403
bitmanip_sign_extend_w4__resyn__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__resyn__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,resyn,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000403
bitmanip_sign_extend_w4__rewrite__whole_output_cone__cand_0002,bitmanip_sign_extend_w4__rewrite__whole_output_cone,bitmanip_sign_extend_w4,bitmanip,sign_extend,rewrite,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<8,signed>(a)","{{4{a[3]}}, a}",1,8,87.500000,true,0.000406
bitmanip_sign_extend_w6__identity__ground_truth_region__cand_0018,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6,bitmanip,sign_extend,identity,ground_truth_region,bitmanip_direct,exact_syntactic_match,region,"sign_extend<12,signed>(a)","{{6{a[5]}}, a}",1,12,91.666667,true,0.021256
bitmanip_sign_extend_w6__identity__whole_output_cone__cand_0018,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6,bitmanip,sign_extend,identity,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<12,signed>(a)","{{6{a[5]}}, a}",1,12,91.666667,true,0.021234
bitmanip_sign_extend_w8__identity__ground_truth_region__cand_0018,bitmanip_sign_extend_w8__identity__ground_truth_region,bitmanip_sign_extend_w8,bitmanip,sign_extend,identity,ground_truth_region,bitmanip_direct,exact_syntactic_match,region,"sign_extend<16,signed>(a)","{{8{a[7]}}, a}",1,16,93.750000,true,0.489902
bitmanip_sign_extend_w8__identity__whole_output_cone__cand_0018,bitmanip_sign_extend_w8__identity__whole_output_cone,bitmanip_sign_extend_w8,bitmanip,sign_extend,identity,whole_output_cone,bitmanip_direct,exact_syntactic_match,region,"sign_extend<16,signed>(a)","{{8{a[7]}}, a}",1,16,93.750000,true,0.489800
bitmanip_slice_low_w2__balance__whole_output_cone__cand_0020,bitmanip_slice_low_w2__balance__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,3,66.666667,false,0.000223
bitmanip_slice_low_w2__balance__whole_output_cone__cand_0023,bitmanip_slice_low_w2__balance__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000102
bitmanip_slice_low_w2__balance__whole_output_cone__cand_0005,bitmanip_slice_low_w2__balance__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,3,-33.333333,false,0.000092
bitmanip_slice_low_w2__balance__whole_output_cone__cand_0011,bitmanip_slice_low_w2__balance__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,3,-33.333333,false,0.000093
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0002,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_and<1,unsigned>(a)",&a,1,1,0.000000,false,0.000087
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0003,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_or<1,unsigned>(a)",|a,1,1,0.000000,false,0.000059
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0004,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.000065
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0005,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000057
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0006,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<1,unsigned>(a)",a,1,1,0.000000,false,0.000056
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0007,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"neg<1,unsigned>(a)",-a,1,1,0.000000,false,0.000057
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0020,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"slice<1,unsigned>(a)[0:0]",a[0],1,1,0.000000,false,0.000061
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0023,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"ashr<1,signed>(a)",($signed(a) >>> 1),1,1,0.000000,false,0.000059
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0025,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<1,unsigned>(a)",(a | 1'd0),1,1,0.000000,false,0.000058
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0026,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<1,unsigned>(a)",(a ^ 1'd0),1,1,0.000000,false,0.000055
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0008,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<1,unsigned>(1'd0,a)",(a + 1'd0),2,1,-100.000000,false,0.000056
bitmanip_slice_low_w2__compress2rs__whole_output_cone__cand_0009,bitmanip_slice_low_w2__compress2rs__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<1,unsigned>(a,1'd0)",(a - 1'd0),2,1,-100.000000,false,0.000054
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0002,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_and<1,unsigned>(a)",&a,1,1,0.000000,false,0.000073
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0003,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_or<1,unsigned>(a)",|a,1,1,0.000000,false,0.000053
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0004,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.000054
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0005,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000052
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0006,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<1,unsigned>(a)",a,1,1,0.000000,false,0.000052
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0007,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"neg<1,unsigned>(a)",-a,1,1,0.000000,false,0.000052
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0020,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"slice<1,unsigned>(a)[0:0]",a[0],1,1,0.000000,false,0.000053
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0023,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"ashr<1,signed>(a)",($signed(a) >>> 1),1,1,0.000000,false,0.000054
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0025,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<1,unsigned>(a)",(a | 1'd0),1,1,0.000000,false,0.000055
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0026,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<1,unsigned>(a)",(a ^ 1'd0),1,1,0.000000,false,0.000053
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0008,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<1,unsigned>(1'd0,a)",(a + 1'd0),2,1,-100.000000,false,0.000053
bitmanip_slice_low_w2__dc2__whole_output_cone__cand_0009,bitmanip_slice_low_w2__dc2__whole_output_cone,bitmanip_slice_low_w2,bitmanip,slice_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<1,unsigned>(a,1'd0)",(a - 1'd0),2,1,-100.000000,false,0.000066
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0001,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"slice<1,unsigned>(a)[0:0]",a[0],1,1,0.000000,false,0.000102
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0002,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"neg<1,unsigned>(a)",-a,1,1,0.000000,false,0.000075
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0024,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<1,unsigned>(a)",(a | 1'd0),1,1,0.000000,false,0.000075
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0025,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<1,unsigned>(a)",(a ^ 1'd0),1,1,0.000000,false,0.000076
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0003,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"add<1,unsigned>(1'd0,a)",(a + 1'd0),2,1,-100.000000,false,0.000083
bitmanip_slice_low_w2__identity__ground_truth_region__cand_0004,bitmanip_slice_low_w2__identity__ground_truth_region,bitmanip_slice_low_w2,bitmanip,slice_low,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"sub<1,unsigned>(a,1'd0)",(a - 1'd0),2,1,-100.000000,false,0.000091
